CUST_ID,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,anomaly_dbscan,diff,cumsum,cumprod
C15599,5190.696125,0,2165.6418214000014,2107.551579252802,1.4353405787926112,1,1,1,0,4427.022003,11209972.619353017,inf
C15600,1891.000067,0,2328.7261130000015,2032.3202560277418,-0.21538241559209578,1,1,1,0,-3299.6960580000004,11211863.619420016,inf
C15601,559.24901,0,2386.9502238000014,1961.4623862604271,-0.9318053849019025,1,1,1,0,-1331.751057,11212422.868430017,inf
C15602,1386.88202,0,1958.3002688000015,1881.7483332509369,-0.3036634807656828,1,1,1,0,827.63301,11213809.750450017,inf
C15603,2925.020526,0,2390.5695496000017,1784.4494899139493,0.299504681651578,1,1,1,0,1538.1385059999998,11216734.770976016,inf
C15604,597.046672,0,1471.8396590000016,986.5004235960021,-0.8867639243490608,1,1,1,0,-2327.973854,11217331.817648016,inf
C15605,4646.340788,1,2022.9078032000011,1751.8642795353608,1.4975092622447903,1,1,1,0,4049.2941160000005,11221978.158436015,inf
C15606,4452.753075,1,2801.6086162000015,1803.1978549781134,0.915675700390648,1,1,-1,0,-193.5877130000008,11226430.911511015,inf
C15607,5891.252034,0,3702.4826190000013,2030.5581301298353,1.0779151714607882,-1,1,1,0,1438.4989590000005,11232322.163545014,inf
C15608,454.857585,0,3208.4500308000015,2510.7242652140767,-1.0967323190168066,1,1,1,0,-5436.394449,11232777.021130014,inf
C15609,1892.675483,0,3467.5757930000013,2224.356631637944,-0.7080250925591441,1,1,1,0,1437.817898,11234669.696613014,inf
C15610,1576.842421,0,2853.6761196000016,2241.2090166024655,-0.5697075503183556,1,1,1,0,-315.8330619999999,11236246.539034015,inf
C15611,635.073163,0,2090.140137200001,2210.3329733348987,-0.6583021615990418,1,1,1,0,-941.769258,11236881.612197015,inf
C15612,398.382513,0,991.5662330000014,693.1010936624033,-0.8558401154232346,1,1,1,0,-236.69065,11237279.994710015,inf
C15613,2112.619409,0,1323.1185978000012,764.9551787038633,1.032087674127163,1,1,1,0,1714.236896,11239392.614119016,inf
C15614,348.40535,0,1014.2645712000012,788.8825202345321,-0.8440537141094767,1,1,1,0,-1764.214059,11239741.019469015,inf
C15615,811.45719,0,861.1875250000012,724.0194419598419,-0.06868646353665118,1,1,1,0,463.05183999999997,11240552.476659015,inf
C15616,0.0,0,734.1728924000013,822.5979080607592,-0.8925051780532529,1,-1,1,0,-811.45719,11240552.476659015,inf
C15617,2372.012083,0,1128.8988064000011,1060.3523674745775,1.1723586561707784,1,1,1,0,2372.012083,11242924.488742014,inf
C15618,318.73308,0,770.1215406000013,941.0692350744782,-0.4796548901784866,1,1,1,0,-2053.279003,11243243.221822014,inf
C15619,341.751466,0,768.7907638000013,941.8190831283404,-0.45341966992381405,1,1,1,0,23.01838600000002,11243584.973288015,inf
C15620,3873.506886,0,1381.2007030000013,1681.5398336605099,1.482157087872577,1,-1,1,0,3531.75542,11247458.480174014,inf
C15621,1016.843526,0,1584.5694082000014,1527.1338733014018,-0.37175907896841764,1,1,1,0,-2856.66336,11248475.323700015,inf
C15622,236.375748,0,1157.4421412000015,1550.3163496663337,-0.5941151258568858,1,1,1,0,-780.467778,11248711.699448014,inf
C15623,196.333324,0,1132.9621900000016,1567.7391416684898,-0.5974392302300882,1,1,1,0,-40.04242399999998,11248908.032772014,inf
C15624,378.768909,0,1140.3656786000013,1563.1493132770058,-0.4872194633815117,1,1,1,0,182.435585,11249286.801681014,inf
C15625,13705.00441,0,3106.6651834000013,5933.8469811017,1.7860823274266957,-1,-1,1,0,13326.235501,11262991.806091014,inf
C15626,1140.257668,0,3131.348011800001,5923.227957104839,-0.33614953843059725,1,1,1,0,-12564.746742,11264132.063759014,inf
C15627,1952.923432,0,3474.6575486000015,5761.011860323016,-0.2641435486499205,1,1,1,0,812.6657640000001,11266084.987191014,inf
C15628,8529.330225,1,5141.256928800001,5780.821076902925,0.5860885938395379,-1,1,1,0,6576.406793,11274614.317416014,inf
C15629,763.750978,0,5218.253342600001,5703.577676873546,-0.7810014375120715,1,1,1,0,-7765.579247,11275378.068394015,inf
C15630,331.996644,0,2543.6517894000012,3398.760316910411,-0.6507240697132981,1,1,1,0,-431.75433400000003,11275710.065038014,inf
C15631,2398.956105,0,2795.391476800001,3314.3945222793905,-0.11961019399928356,1,1,-1,0,2066.9594610000004,11278109.021143014,inf
C15632,530.36208,0,2510.8792064000013,3462.539306602913,-0.5719840126069445,1,1,1,0,-1868.5940250000003,11278639.383223014,inf
C15633,1901.27932,0,1185.2690254000013,911.0929422180102,0.7858806291012501,1,1,1,0,1370.9172400000002,11280540.662543014,inf
C15634,681.433652,0,1168.805560200001,921.3005465388495,-0.5290042538571852,1,1,1,0,-1219.845668,11281222.096195014,inf
C15636,1779.977904,0,1458.4018122000011,813.8076114695475,0.3951500173601316,1,1,1,0,1098.5442520000001,11283002.074099014,inf
C15637,414.951308,0,1061.6008528000011,718.6833245682651,-0.8997697910807423,1,1,1,0,-1365.0265960000002,11283417.025407014,inf
C15638,459.151425,0,1047.3587218000011,732.4171236227631,-0.8031042391397742,1,1,1,0,44.200117000000034,11283876.176832015,inf
C15639,220.436374,0,711.1901326000011,619.5387298911529,-0.7921276506574849,1,1,1,0,-238.71505100000002,11284096.613206014,inf
C15640,483.729934,0,671.6493890000011,628.161661741589,-0.2991577908129432,1,1,1,0,263.29356,11284580.343140014,inf
C15641,409.933465,0,397.6405012000011,103.73893660760059,0.11849903422952816,1,1,1,0,-73.796469,11284990.276605014,inf
C15642,5337.961195,0,1382.242478600001,2213.7248412986237,1.7869062327003025,1,1,1,0,4928.02773,11290328.237800013,inf
C15643,1537.817125,0,1597.9756186000009,2153.0044780971375,-0.027941648153546782,1,1,1,0,-3800.14407,11291866.054925013,inf
C15644,977.188809,0,1749.326105600001,2056.3888356661687,-0.37548214773781663,1,1,1,0,-560.628316,11292843.243734013,inf
C15645,430.466572,0,1738.6734332000008,2064.7051591245763,-0.6336046846294864,1,1,1,0,-546.722237,11293273.710306013,inf
C15646,1111.593127,0,1879.0053656000011,1973.6542331129542,-0.38882810662817924,1,1,1,0,681.126555,11294385.303433012,inf
C15647,851.52967,0,981.7190606000011,402.1695653404075,-0.3237176599621733,1,1,1,0,-260.0634570000001,11295236.833103012,inf
C15648,3304.443043,0,1335.044244200001,1130.1072572438882,1.7426653852334157,1,1,1,0,2452.9133730000003,11298541.276146011,inf
C15649,12996.64271,0,3738.9350244000007,5293.390536813226,1.74891832016109,-1,-1,1,0,9692.199667,11311537.918856012,inf
C15650,238.913827,0,3700.624475400001,5323.926649846782,-0.6502175698644582,1,1,1,0,-12757.728883,11311776.832683012,inf
C15651,2011.126751,0,3880.5312002000005,5228.916402597403,-0.3575127818588562,1,1,1,0,1772.212924,11313787.959434012,inf
C15652,2022.302019,0,4114.685670000001,5083.55905893404,-0.41159817890239053,1,1,1,0,11.17526799999996,11315810.261453012,inf
C15653,1255.546074,0,3704.906276200001,5245.209270838797,-0.4669709206489499,1,1,1,0,-766.7559449999999,11317065.807527011,inf
C15654,3016.560969,0,1708.889928000001,1032.7061749237432,1.2662566301557747,1,1,1,0,1761.014895,11320082.368496012,inf
C15655,698.817652,0,1800.8706930000008,877.929686034886,-1.255286224546471,1,1,1,0,-2317.7433170000004,11320781.186148012,inf
C15656,165.27161,0,1431.6996648000008,1121.6709237292753,-1.129054901939906,1,1,1,0,-533.5460419999999,11320946.457758011,inf
C15657,430.507379,0,1113.3407368000007,1137.9142610200274,-0.6000745233546052,1,1,1,0,265.235769,11321376.96513701,inf
C15658,969.689869,0,1056.169495800001,1136.1630518586605,-0.07611550706434964,1,1,1,0,539.18249,11322346.65500601,inf
C15659,750.927612,0,603.0428244000007,311.0003614931161,0.47551323377890253,1,1,1,0,-218.7622570000001,11323097.58261801,inf
C15660,4296.908322,1,1322.6609584000007,1690.6435980304311,1.7592397162033107,1,1,-1,0,3545.9807100000003,11327394.49094001,inf
C15661,15843.68136,1,4458.342908400001,6553.45481491175,1.7373032657055587,-1,-1,-1,0,11546.773038,11343238.17230001,inf
C15662,699.292482,0,4512.099929000001,6513.1335011337305,-0.5854029318355461,1,1,1,0,-15144.388878,11343937.46478201,inf
C15663,824.557797,0,4483.073514600001,6533.1599799175165,-0.5599917541964419,1,1,1,0,125.2653150000001,11344762.02257901,inf
C15664,2326.985125,0,4798.285017200001,6343.337645541986,-0.3895898390237508,1,1,1,0,1502.4273280000002,11347089.00770401,inf
C15666,5364.680585,0,5011.839469800001,6340.211506113341,0.05565131618397643,-1,1,1,0,3037.69546,11352453.68828901,inf
C15667,805.516282,0,2004.2064542000003,1995.5075803103632,-0.6006943717114654,1,1,1,0,-4559.164303,11353259.20457101,inf
C15668,672.048823,0,1998.7577224000004,1999.993565516834,-0.6633565838783863,1,1,1,0,-133.46745900000008,11353931.253394011,inf
C15669,1850.332531,0,2203.9126692000004,1899.5222333579813,-0.18614161602885812,1,1,1,0,1178.283708,11355781.585925011,inf
C15670,4061.59893,0,2550.8354302000007,2077.667758796767,0.7271439302089969,1,1,1,0,2211.266399,11359843.18485501,inf
C15671,1590.330808,0,1795.9654748000005,1362.21461139778,-0.15095614529416704,1,1,1,0,-2471.2681220000004,11361433.515663011,inf
C15672,178.584988,0,1670.5792160000005,1498.2352999534435,-0.9958343846566444,1,1,1,0,-1411.7458199999999,11361612.10065101,inf
C15673,154.970698,0,1567.1635910000005,1598.8564923661108,-0.8832518113680914,1,1,1,0,-23.61429000000001,11361767.071349012,inf
C15674,3206.865961,0,1838.4702770000004,1765.3449349196922,0.7751435183754894,1,1,1,0,3051.895263,11364973.937310012,inf
C15675,666.97848,0,1159.5461870000004,1283.6640311743827,-0.3837201129250043,1,1,1,0,-2539.8874809999998,11365640.915790012,inf
C15676,1482.140815,0,1137.9081884000002,1275.4728798695348,0.2698862767158252,1,1,1,0,815.162335,11367123.056605011,inf
C15677,650.716947,0,1232.3345802000003,1202.0604035010142,-0.48385058812854376,1,1,1,0,-831.423868,11367773.773552012,inf
C15678,426.798145,0,1286.7000696000002,1145.9924559347292,-0.7503556591030269,1,1,1,0,-223.91880200000003,11368200.571697012,inf
C15680,1936.724441,0,1032.6717656000005,645.3753894032646,1.400816780813282,1,1,1,0,1509.926296,11370137.29613801,inf
C15681,2557.014611,0,1410.6789918000004,886.2110060366318,1.2935244669626857,1,1,1,0,620.29017,11372694.310749011,inf
C15682,791.783333,0,1272.6074954000005,925.21431876587,-0.519689495339161,1,1,1,0,-1765.2312780000002,11373486.09408201,inf
C15683,136.096707,0,1169.6834474000002,1033.9279789079087,-0.999669959112366,1,1,1,0,-655.6866259999999,11373622.19078901,inf
C15684,1311.010857,0,1346.5259898000004,947.0687280293084,-0.03750005860071153,1,1,1,0,1174.91415,11374933.20164601,inf
C15685,811.109413,0,1121.4029842000004,904.5290989108174,-0.3430443217068841,1,1,1,0,-499.90144399999997,11375744.31105901,inf
C15686,0.0,0,610.0000620000003,538.8855928908897,-1.1319658013635363,1,-1,1,0,-811.109413,11375744.31105901,inf
C15687,2248.341145,0,901.3116244000005,920.37966942887,1.4635585349640345,1,1,1,0,2248.341145,11377992.652204009,inf
C15688,460.005554,0,966.0933938000004,862.6425582649244,-0.5866715419395953,1,1,1,0,-1788.3355909999998,11378452.657758009,inf
C15689,484.669932,0,800.8252088000004,859.1916784985478,-0.36796827147172456,1,1,1,0,24.664378,11378937.327690009,inf
C15690,812.383013,0,801.0799288000004,859.1956784072988,0.013155424874752936,1,1,1,0,327.713081,11379749.71070301,inf
C15691,449.09003,0,890.8979348000003,773.7409645186591,-0.5710023445312179,1,1,1,0,-363.292983,11380198.80073301,inf
C15692,753.502654,0,591.9302366000004,176.0804447759912,0.9176056864551391,1,1,1,0,304.412624,11380952.303387009,inf
C15693,681.924724,0,636.3140706000004,161.91244116082143,0.2816994980311382,1,1,1,0,-71.57793000000004,11381634.228111008,inf
C15694,199.01051,0,579.1821862000004,253.3676936178181,-1.5004741558466188,1,1,1,0,-482.91421399999996,11381833.238621008,inf
C15695,764.713719,0,569.6483274000003,243.08722940627297,0.8024501824980111,1,1,1,0,565.703209,11382597.952340007,inf
C15696,960.737291,0,671.9777796000003,283.91252827308085,1.017072100186635,1,1,1,0,196.02357200000006,11383558.689631008,inf
C15697,363.86862,0,594.0509728000004,308.36151990598137,-0.7464691212774616,1,1,1,0,-596.868671,11383922.558251008,inf
C15698,307.584827,0,519.1829934000004,326.5969582977073,-0.6478877436669802,1,1,1,0,-56.283793,11384230.143078009,inf
C15699,383.056837,0,555.9922588000003,289.78767827089155,-0.5967659592425509,1,1,1,0,75.47200999999995,11384613.199915009,inf
C15700,2564.857063,0,916.0209276000003,959.1373123446059,1.7190824652305818,1,1,1,0,2181.800226,11387178.056978008,inf
C15701,7573.546529,0,2238.5827752000005,3132.6736149905437,1.7030065718531944,1,-1,1,0,5008.689466,11394751.603507008,inf
C15702,141.272092,0,2194.0634696000006,3167.365822238321,-0.6481068158237969,1,1,1,0,-7432.274437,11394892.875599008,inf
C15703,665.046852,0,2265.5558746,3117.7860468440313,-0.5133479329731783,1,1,1,0,523.77476,11395557.922451008,inf
C15704,4201.694496,1,3029.2834064000003,3007.107861224242,0.3898799589858052,1,1,1,0,3536.647644,11399759.616947008,inf
C15705,759.916056,0,2668.2952050000004,3180.1558409539502,-0.6000898208898922,1,1,1,0,-3441.77844,11400519.533003008,inf
C15706,359.829195,0,1225.5517382000003,1681.7807455020104,-0.5147654029904967,1,1,1,0,-400.086861,11400879.362198008,inf
C15707,143.609104,0,1226.0191406000001,1681.4043478574845,-0.6437535611105397,1,1,1,0,-216.22009100000002,11401022.971302008,inf
C15708,347.568201,0,1162.5234104000003,1713.5715574433311,-0.47558866500791075,1,1,1,0,203.95909699999999,11401370.539503008,inf
C15709,1210.9845,0,564.3814112000002,424.92006999502206,1.5217052204843484,1,1,1,0,863.416299,11402581.524003008,inf
C15710,409.454228,0,494.2890456000002,413.34979125992623,-0.20523735440005003,1,1,1,0,-801.530272,11402990.97823101,inf
C15711,240.474518,0,470.4181102000002,426.299617332569,-0.5393943199827327,1,1,-1,0,-168.97971,11403231.452749008,inf
C15712,68.323361,0,455.36096160000017,441.7770724960003,-0.8760925468885763,1,1,1,0,-172.15115699999998,11403299.776110008,inf
C15713,348.795318,0,455.6063850000002,441.70255351521126,-0.24181672971995138,1,1,1,0,280.471957,11403648.571428008,inf
C15714,326.624678,0,278.73442060000013,132.3124222187113,0.3619483083820935,1,1,1,0,-22.17063999999999,11403975.19610601,inf
C15715,1028.163341,0,402.4762432000001,366.74996717004046,1.706031775893535,1,1,1,0,701.5386629999999,11405003.35944701,inf
C15716,708.383328,0,496.05800520000014,374.6895409351729,0.5666700017034515,1,1,1,0,-319.78001299999994,11405711.74277501,inf
C15717,396.836709,0,561.7606748000002,302.85010490039423,-0.544572919511594,1,1,1,0,-311.546619,11406108.57948401,inf
C15718,536.065588,0,599.2147288000001,280.6976610324063,-0.224972094771782,1,1,1,0,139.22887900000006,11406644.64507201,inf
C15719,2400.861889,0,1014.0621710000001,810.2931352600798,1.711479040921257,1,1,1,0,1864.7963009999999,11409045.506961009,inf
C15720,1597.746211,0,1127.9787450000001,851.7486640133799,0.5515329648848388,1,1,1,0,-803.1156779999999,11410643.253172008,inf
C15721,925.227009,0,1171.3474812,830.2931504414564,-0.2964259937217847,1,1,1,0,-672.519202,11411568.480181009,inf
C15722,462.437204,0,1184.4675802000002,815.3792097173389,-0.8855148225453292,1,1,1,0,-462.78980499999994,11412030.917385008,inf
C15723,3846.028003,0,1846.4600632000001,1335.26041706674,1.497511582192027,1,-1,1,0,3383.590799,11415876.945388008,inf
C15724,1007.211689,0,1567.7300232000002,1336.058176006562,-0.41953138288885955,1,1,1,0,-2838.8163139999997,11416884.157077007,inf
C15725,1434.566669,0,1535.0941148000002,1337.1342297505334,-0.0751812671931638,1,1,-1,0,427.35498000000007,11418318.723746007,inf
C15726,193.70608,0,1388.789929,1455.3411277718478,-0.8211709448696017,1,1,1,0,-1240.8605890000001,11418512.429826008,inf
C15727,86.16753,0,1313.5359942,1523.3557662676922,-0.8057004748189074,1,1,1,0,-107.53854999999999,11418598.597356008,inf
C15728,1612.002883,0,866.7309702000002,699.9721823401233,1.064716472458137,1,1,1,0,1525.8353530000002,11420210.600239009,inf
C15729,1780.988408,0,1021.4863140000003,814.8972285271257,0.9320219377512804,1,1,1,0,168.98552499999983,11421991.588647008,inf
C15730,198.133653,0,774.1997108000003,845.2441771941753,-0.6815380375790064,1,1,1,0,-1582.8547549999998,11422189.722300008,inf
C15731,6443.381719,0,2024.1348386000002,2590.7872135935777,1.7057544738574801,1,-1,1,0,6245.248066,11428633.104019009,inf
C15732,301.728915,0,2067.2471156,2551.9788928784915,-0.6918231986662684,1,1,1,0,-6141.652804,11428934.832934009,inf
C15733,416.870269,0,1828.2205928000003,2659.00418908366,-0.530781534528675,1,1,1,0,115.14135400000004,11429351.70320301,inf
C15734,1330.781779,0,1738.1792670000002,2668.6087387762777,-0.1526628771315563,1,1,1,0,913.9115099999999,11430682.48498201,inf
C15735,897.514706,0,1878.0554776000001,2584.7166209351694,-0.3793610346519276,1,1,-1,0,-433.26707299999987,11431579.99968801,inf
C15736,8054.48508,1,2200.2761498000004,3298.105068716602,1.7750219620741372,1,1,1,0,7156.970374,11439634.48476801,inf
C15737,619.02881,0,2263.7361288,3255.215579626065,-0.5052529636113784,1,1,1,0,-7435.456270000001,11440253.51357801,inf
C15738,899.310578,0,2360.2241906000004,3193.348858510158,-0.45748638101556577,1,1,1,0,280.28176799999994,11441152.82415601,inf
C15739,612.645199,0,2216.596874600001,3266.536558503767,-0.4910251720356342,1,1,1,0,-286.6653789999999,11441765.469355011,inf
C15740,1273.253687,0,2291.7446708,3232.751420921148,-0.3150539126543138,1,1,1,0,660.6084879999999,11443038.723042011,inf
C15741,2804.040289,0,1241.6557126000002,914.133835086974,1.7091420494804777,1,1,1,0,1530.7866020000001,11445842.763331011,inf
C15742,615.627805,0,1240.9755116000003,914.7140320462235,-0.6836537810632378,1,1,1,0,-2188.412484,11446458.391136011,inf
C15743,809.813492,0,1223.0760944000003,923.9008139814302,-0.4473019139566497,1,1,1,0,194.18568700000003,11447268.204628011,inf
C15744,1307.853194,0,1362.1176934000002,859.1084482761131,-0.06316373620686346,1,1,1,0,498.03970200000003,11448576.057822011,inf
C15745,2304.882707,0,1568.4434974000003,951.357802807531,0.7740927834161978,1,1,1,0,997.0295130000002,11450880.940529011,inf
C15746,345.161002,0,1076.6676400000003,771.4968953896341,-0.9481653683526007,1,1,-1,0,-1959.7217050000002,11451226.101531012,inf
C15747,642.830286,0,1082.1081362000004,767.5185606318845,-0.5723351495739083,1,1,1,0,297.669284,11451868.931817012,inf
C15748,864.931529,0,1093.1317436000004,763.012560432676,-0.29907792667344374,1,1,1,0,222.10124299999995,11452733.863346012,inf
C15749,1757.687136,0,1183.0985320000004,819.117073858051,0.701473113353236,1,1,1,0,892.755607,11454491.550482012,inf
C15750,3585.134646,0,1439.1489198000004,1310.2843083621447,1.6378015919937878,1,1,1,0,1827.44751,11458076.685128013,inf
C15751,287.560084,0,1427.6287362000003,1322.5036469000931,-0.8620533144632798,1,1,1,0,-3297.574562,11458364.245212013,inf
C15752,1543.486682,0,1607.7600154000004,1248.1327705510469,-0.05149558998569033,1,1,1,0,1255.926598,11459907.731894013,inf
C15753,2003.273695,0,1835.4284486000004,1180.7639460174125,0.14214970482976158,1,1,1,0,459.7870130000001,11461911.005589012,inf
C15754,811.119073,0,1646.1148360000002,1268.9347649246404,-0.6580289121872936,1,1,1,0,-1192.154622,11462722.124662012,inf
C15755,1628.411065,0,1254.7701198000002,692.0158805952868,0.5399311716352316,1,1,1,0,817.291992,11464350.535727011,inf
C15756,696.542192,0,1336.5665414000005,560.850650591382,-1.1411671694151282,1,1,1,0,-931.868873,11465047.077919012,inf
C15757,287.13201,0,1085.2956070000005,707.2880049549582,-1.1284845655636835,1,1,1,0,-409.410182,11465334.209929012,inf
C15758,12353.26546,1,3155.2939600000004,5164.809295094252,1.780892763792191,-1,-1,1,0,12066.133450000001,11477687.475389011,inf
C15759,435.994202,0,3080.2689858000003,5209.901912656724,-0.5075479016939085,1,1,1,0,-11917.271258,11478123.46959101,inf
C15760,3961.072777,0,3546.8013282,5151.503992085545,0.08041757308864769,1,1,1,0,3525.078575,11482084.54236801,inf
C15761,542.489358,0,3515.9907613999994,5173.227724002587,-0.5747864896037027,1,1,1,0,-3418.5834189999996,11482627.03172601,inf
C15762,278.865346,0,3514.3374286000007,5174.518788944182,-0.6252701390345462,1,1,1,0,-263.62401200000005,11482905.89707201,inf
C15763,7730.195068,0,2589.7233502,3258.635823089421,1.5774919312482312,1,-1,1,0,7451.329722,11490636.09214001,inf
C15764,871.245658,0,2676.7736414,3191.8473208660603,-0.5656686557645548,1,1,1,0,-6858.94941,11491507.33779801,inf
C15765,314.842514,0,1947.5275888,3241.2132232234453,-0.5037265253337037,1,1,1,0,-556.4031440000001,11491822.180312011,inf
C15766,2335.737316,0,2306.1771804,3144.6493981087524,0.00940013714017791,1,1,1,0,2020.8948020000003,11494157.91762801,inf
C15767,534.055194,0,2357.21515,3105.345312408207,-0.5871037751309314,1,1,1,0,-1801.6821220000002,11494691.97282201,inf
C15768,704.553221,0,952.0867806,800.4885409944361,-0.30922811123878474,1,1,1,0,170.49802699999998,11495396.52604301,inf
C15769,711.52357,0,920.1423630000002,807.6757949767867,-0.25829521485907114,1,1,1,0,6.970348999999942,11496108.04961301,inf
C15770,5831.664538,0,2023.5067678,2251.6081963001816,1.6913056971712592,1,1,1,0,5120.140968,11501939.71415101,inf
C15771,557.480712,0,1667.855447,2329.069720387623,-0.4767460266561716,1,1,1,0,-5274.183826,11502497.19486301,inf
C15773,179.644191,0,1596.9732463999999,2377.0996690651536,-0.5962430073272423,1,1,1,0,-377.83652100000006,11502676.83905401,inf
C15774,357.259124,0,1527.514427,2414.475425028152,-0.4846830457950738,1,1,1,0,177.61493299999998,11503034.09817801,inf
C15775,614.163281,0,1508.0423692,2423.0786070759546,-0.3689022244634015,1,1,1,0,256.904157,11503648.26145901,inf
C15776,1204.587035,0,582.6268686000001,387.8295314433926,1.603694705983938,1,1,1,0,590.423754,11504852.84849401,inf
C15777,306.967651,0,532.5242564,407.56941069840394,-0.5534188765871563,1,1,1,0,-897.6193840000001,11505159.81614501,inf
C15778,682.334296,0,633.0622774000001,357.71166364246733,0.13774227571524555,1,1,1,0,375.366645,11505842.15044101,inf
C15779,2163.376448,0,994.2857422000001,728.9054569912803,1.6038989619115793,1,1,1,0,1481.042152,11508005.52688901,inf
C15780,227.659466,0,916.9849791999999,796.6427026867638,-0.8652881785964712,1,1,1,0,-1935.716982,11508233.18635501,inf
C15781,457.377375,0,767.5430472,799.2837629895421,-0.3880545140062583,1,1,1,0,229.71790899999996,11508690.563730009,inf
C15782,230.757968,0,752.3011106,810.9045994482427,-0.6431621462683396,1,1,1,0,-226.61940699999997,11508921.321698008,inf
C15783,491.576263,0,714.149504,819.4616286326689,-0.27160910678805006,1,1,-1,0,260.818295,11509412.897961007,inf
C15784,564.329726,0,394.3401596,155.6169897872696,1.0923586597605952,1,1,-1,0,72.75346300000007,11509977.227687007,inf
C15785,0.0,0,348.8082664,231.42089977155103,-1.5072461767469092,1,-1,1,0,-564.329726,11509977.227687007,inf
C15786,72.454987,0,271.82378880000005,249.58634084245446,-0.7987969258535944,1,1,1,0,72.454987,11510049.682674007,inf
C15787,416.818116,0,309.03581840000004,255.72770855343015,0.42147289478207084,1,1,1,0,344.36312899999996,11510466.500790007,inf
C15789,615.69756,0,333.8600778,282.50036914159114,0.9976535006180507,1,1,1,0,198.87944399999998,11511082.198350007,inf
C15790,2697.2213,0,760.4383926,1111.5012987880148,1.7424927073966314,1,1,1,0,2081.52374,11513779.419650007,inf
C15791,79.207316,0,776.2798558000001,1098.441511851418,-0.634601416897553,1,1,1,0,-2618.013984,11513858.626966007,inf
C15792,1733.213844,0,1108.4316272,1083.4002302293425,0.576686435323852,1,1,1,0,1654.0065280000001,11515591.840810006,inf
C15793,244.379096,0,1073.9438232,1113.2536458641162,-0.7451713545084196,1,1,1,0,-1488.8347480000002,11515836.219906006,inf
C15794,1194.027733,0,1189.6098578,1083.3826736170654,0.004077852920842769,1,1,1,0,949.6486369999999,11517030.247639006,inf
C15795,428.89277,0,735.9441518,702.0696961468233,-0.4373517095029075,1,1,1,0,-765.134963,11517459.140409006,inf
C15796,2411.283485,0,1202.3593856,902.6835258352844,1.3392557466708397,1,1,1,0,1982.390715,11519870.423894005,inf
C15797,1596.987626,0,1175.114142,884.5286409836607,0.476947228674072,1,1,1,0,-814.2958589999998,11521467.411520004,inf
C15798,214.638861,0,1169.166095,892.4169163184663,-1.0695978712928937,1,1,1,0,-1382.3487650000002,11521682.050381005,inf
C15799,1936.324445,0,1317.6254373999998,956.9933073599482,0.6465029617676236,1,1,1,0,1721.685584,11523618.374826005,inf
C15800,224.790156,0,1276.8049145999998,1007.4046337107172,-1.0442822311874462,1,1,1,0,-1711.534289,11523843.164982004,inf
C15801,360.123912,0,866.573,832.3562487205037,-0.6084523168757517,1,1,1,0,135.33375600000002,11524203.288894003,inf
C15802,279.74723,0,603.1249208,747.5129104949934,-0.4326048236221947,1,1,1,0,-80.37668200000002,11524483.036124004,inf
C15803,1936.907938,0,947.5787361999999,904.1454209667999,1.0942146903117793,1,1,1,0,1657.160708,11526419.944062004,inf
C15804,6024.595066,0,1765.2328604,2486.242203170282,1.713172674878079,1,1,1,0,4087.6871279999996,11532444.539128004,inf
C15805,4525.286325,1,2625.3320942,2562.795305584055,0.7413601182506478,1,1,-1,0,-1499.3087409999998,11536969.825453004,inf
C15806,247.778082,0,2602.8629281999997,2587.9890730262696,-0.9100057147637325,1,1,1,0,-4277.508243,11537217.603535004,inf
C15807,7608.515679,0,4068.616618,2987.8199948696015,1.1847765484796193,-1,-1,1,0,7360.737597,11544826.119214004,inf
C15808,289.706891,0,3739.1764086000003,3350.4326533132485,-1.0295594254636977,1,1,1,0,-7318.808788,11545115.826105004,inf
C15809,2295.229351,0,2993.3032656,3121.7706031940734,-0.22361473770230209,1,1,1,0,2005.52246,11547411.055456005,inf
C15810,824.871032,0,2253.220207,3106.3772462935,-0.45981188431131237,1,1,1,0,-1470.358319,11548235.926488005,inf
C15811,364.208749,0,2276.5063404,3087.9675086068796,-0.6192738706187758,1,1,1,0,-460.662283,11548600.135237005,inf
C15812,975.402992,0,949.883803,807.0134586019966,0.03162176383552194,1,1,1,0,611.194243,11549575.538229005,inf
C15813,467.499859,0,985.4423966,773.8897750739633,-0.6692717157950543,1,1,1,0,-507.903133,11550043.038088005,inf
C15814,266.683039,0,579.7331342,305.65284887084994,-1.024201463707854,1,1,1,0,-200.81682,11550309.721127005,inf
C15815,3746.305759,0,1164.0200796000001,1469.1688196444743,1.7576507511402877,1,-1,1,0,3479.62272,11554056.026886005,inf
C15816,90.0711,0,1109.1925497999998,1510.9985141099608,-0.6744688629957413,1,1,1,0,-3656.2346589999997,11554146.097986005,inf
C15817,212.020939,0,956.5161392,1565.4817836891839,-0.47556937931627485,1,1,1,0,121.949839,11554358.118925005,inf
C15818,1587.56373,0,1180.5289134,1558.132566951592,0.26123246842618997,1,1,1,0,1375.542791,11555945.682655005,inf
C15819,862.833252,0,1299.7589560000001,1492.1331727264771,-0.29281950966992737,1,1,1,0,-724.7304780000001,11556808.515907004,inf
C15820,3869.74895,0,1324.4475942000001,1542.8913835971152,1.649695748423881,1,-1,1,0,3006.9156980000002,11560678.264857005,inf
